LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
Magn,problème,aigu,problème,aigu
Magn,problème,grand,problème,grand
Magn,problème,gros,problème,gros
IncepFunc0,problème,se pose,problème,se pose
Oper1,problème,constituer,problème,constituer 
Magn,problème,difficile,problème,difficile
Oper2,problème,éprouver,problème,éprouver 
Oper2,problème,être placé,problème,être placé 
Oper2,problème,avoir,problème,avoir 
Func1,problème,réside,problème,réside 
Magn,problème,de taille,problème,de taille
AntiMagn,problème,mineur,problème,mineur
CausFunc0,problème,poser,problème,poser 
Oper1,problème,poser,problème,poser 
CausFunc0,problème,soulever,problème,soulever 
Magn,problème,grave,problème,grave
Magn,problème,sérieux,problème,sérieux
Magn,problème,épineux,problème,épineux
Magn,problème,ardu,problème,ardu
Real1,procédure,mener,procédure,mener 
Oper1,procès,instruire,procès,instruire 
IncepOper1,procès,ouvrir,procès,ouvrir 
Func0,processus,"dérouler, se",processus,"dérouler, se"
Caus1Func0,procès-verbal,dresser,procès-verbal,dresser 
Labreal12,procès-verbal,verbaliser,procès-verbal,verbaliser 
Oper1,procuration,donner,procuration,donner 
Oper2,procuration,avoir,procuration,avoir 
AntiMagn,productivité,faible,productivité,faible
Real1,profession,exercer,profession,exercer 
Oper1,profit,faire,profit,faire 
AntiMagn,profit,mince,profit,mince
AntiMagn,profit,faible,profit,faible
Labor12,profit,mettre,profit,mettre 
Magn,profiter,pleinement,profiter,pleinement
Magn,profiter,largement,profiter,largement
CausFunc0,programme,établir,programme,établir 
CausFunc0,programme,mettre sur pied,programme,mettre sur pied 
Oper1,progrès,accomplir,progrès,accomplir 
CausFunc1,progrès,apporter,progrès,apporter 
Magn,progrès,marqué,progrès,marqué
Magn,progrès,important,progrès,important
Magn,progrès,réel,progrès,réel
Magn,progrès,bon,progrès,bon
Magn,progrès,grand,progrès,grand
Func0,progrès,se passe,progrès,se passe
Oper1,progrès,faire,progrès,faire 
Oper1,progrès,réaliser,progrès,réaliser 
Magn,progrès,sérieux,progrès,sérieux
Magn,progrès,remarquable,progrès,remarquable
Oper1,progrès,connaître,progrès,connaître 
Magn,progrès,sensible,progrès,sensible
Magn,progrès,significatif,progrès,significatif
Magn,progresser,à grands pas,progresser,à grands pas
Fact2,projectile,touche,projectile,touche 
Magn,projet,grand,projet,grand
Real1,projet,réaliser,projet,réaliser 
IncepOper1,projet,se lancer,projet,se lancer 
Func2,projet,consiste,projet,consiste 
Oper1,projet,avoir,projet,avoir 
Real1,projet,mettre à exécution,projet,mettre à exécution 
AntiVer,projet,chateau en Espagne,projet,chateau en Espagne
AntiVer,projet,chimérique,projet,chimérique
IncepFunc0,projet,voir le jour,projet,voir le jour
Fact0,projet,aboutit,projet,aboutit
CausFunc0,projet,monter,projet,monter 
Oper1,promenade,faire,promenade,faire 
AntiReal1,promesse,renier,promesse,renier 
Magn,promesse,ferme,promesse,ferme
Magn,promesse,formelle,promesse,formelle
Real1,promesse,remplir,promesse,remplir 
Real1,promesse,tenir,promesse,tenir 
AntiVer,promesse,vaine,promesse,vaine
Oper1,promesse,faire,promesse,faire 
AntiReal1,promesse,renoncer,promesse,renoncer 
Magn,promettre,solennellement,promettre,solennellement
Magn,promoteur,ardent,promoteur,ardent
Oper2,promotion,avoir,promotion,avoir 
Ver,prononcer,soigneusement,prononcer,soigneusement
Real2,pronostic,confirmer,pronostic,confirmer 
AntiBon,propagande,haineuse,propagande,haineuse
Magn,proportions,énormes,proportions,énormes
IncepOper1,proportions,prendre,proportions,prendre 
AntiVer,propos,sornettes,propos,sornettes
Oper1,propos,tenir,propos,tenir 
AntiVer,propos,fariboles,propos,fariboles
Real3,proposition,accepter,proposition,accepter 
Oper1,proposition,faire,proposition,faire 
Magn,propre,comme un sou neuf,propre,comme un sou neuf
Func1,propriété,s’applique,propriété,s’applique 
Func1,propriété,caractérise,propriété,caractérise 
Oper1,propriété,avoir,propriété,avoir 
Oper1,propriété,posséder,propriété,posséder 
Magn,propriété,essentielle,propriété,essentielle
Ver,protection,adéquate,protection,adéquate
Oper2,protection,être,protection,être 
Oper2,protection,bénéficier,protection,bénéficier 
Oper1,protection,accorder,protection,accorder 
Oper1,protection,assurer,protection,assurer 
Magn,protection,rapprochée,protection,rapprochée
Oper2,protection,recevoir,protection,recevoir 
Oper1,protestation,élever,protestation,élever 
Magn,protestation,énergique,protestation,énergique
Magn,protestation,vigoureuse,protestation,vigoureuse
Magn,protestation,vive,protestation,vive
Magn,protester,énergiquement,protester,énergiquement
Magn,protester,vivement,protester,vivement
Magn,protester,vigoureusement,protester,vigoureusement
Oper1,prouesse,acomplir,prouesse,acomplir 
Magn,prouesse,grande,prouesse,grande
Oper1,prouesse,réaliser,prouesse,réaliser 
Magn,prouver,irréfutablement,prouver,irréfutablement
Magn,prouver,par a + b,prouver,par a + b
Magn,public,grand,public,grand
Magn,public,large,public,large
AntiMagn,public,maigrelet,public,maigrelet
Magn,public,vaste,public,vaste
Magn,puissance,forte,puissance,forte
Magn,puissance,colossale,puissance,colossale
Pred,puissant,envoyer,puissant,envoyer
Pred,puissant,_envoyer du gros_,puissant,_envoyer du gros_
Pred,puissant,_envoyer du lourd_,puissant,_envoyer du lourd_
Pred,puissant,_envoyer du bois_,puissant,_envoyer du bois_
Pred,puissant,_envoyer du steak_,puissant,_envoyer du steak_
Magn,puissant,extrêment,puissant,extrêment
Magn,punir,rigoureusement,punir,rigoureusement
Magn,punir,sévèrement,punir,sévèrement
Magn,punition,draconienne,punition,draconienne
Magn,punition,sévère,punition,sévère
CausFunc0,purée,passer,purée,passer 
AntiMagn,qualité,mauvaise,qualité,mauvaise
Magn,qualité,grande,qualité,grande
Oper1,qualité,posséder,qualité,posséder 
Magn,qualité,haute,qualité,haute
AntiMagn,qualité,basse,qualité,basse
AntiMagn,qualité,piètre,qualité,piètre
Labor12,quarantaine,mettre,quarantaine,mettre 
IncepOper1,querelle,se prendre,querelle,se prendre 
AntiMagn,querelle,bisbille,querelle,bisbille
AntiMagn,querelle,bisbille,querelle,bisbille
Labor12,question,remettre,question,remettre 
CausFunc0,question,soulever,question,soulever 
Func2,question,concerne,question,concerne 
Magn,question,difficile,question,difficile
AntiMagn,question,facile,question,facile
CausFunc0,question,susciter,question,susciter 
IncepFunc0,question,se pose,question,se pose
Labor12,question,soumettre,question,soumettre 
CausFunc0,question,soulever,question,soulever 
Func2,question,tournent,question,tournent 
Magn,question,épineuse,question,épineuse
Magn,question,aiguë,question,aiguë
Real2,quête,donner,quête,donner 
Oper1,quête,faire,quête,faire 
Magn,queue,interminable,queue,interminable
Oper1,queue,faire,queue,faire 
IncepOper1,racine,prendre,racine,prendre 
Magn,raclée,méchante,raclée,méchante
Oper1,raclée,administrer,raclée,administrer 
Oper1,raclée,filer,raclée,filer 
Oper1,raclée,foutre,raclée,foutre 
FinOper1,radioactivité,perdre,radioactivité,perdre 
Oper1,rafale,lâcher,rafale,lâcher 
Oper1,rafale,tirer,rafale,tirer 
IncepFunc1,rage,prend,rage,prend 
Oper1,rage,être,rage,être 
IncepOper1,rage,être pris,rage,être pris 
Magn,rage,aveugle,rage,aveugle
IncepOper1,rage,se mettre,rage,se mettre 
IncepFunc1,rage,serre,rage,serre 
CausOper1,rage,mettre,rage,mettre 
IncepOper1,rage,entrer,rage,entrer 
CausOper1,rage,plonger,rage,plonger 
Magn,rage,intense,rage,intense
AntiVer,rage,impuissante,rage,impuissante
Magn,rage,folle,rage,folle
Magn,rage,terrible,rage,terrible
IncepFunc1,rage,étreigne,rage,étreigne 
IncepFunc1,rage,s’empare,rage,s’empare 
IncepFunc1,rage,s’empare,rage,s’empare 
Magn,rage,d’enfer,rage,d’enfer
Oper1,ragot,jeter,ragot,jeter 
Oper1,ragot,colporter,ragot,colporter 
Oper1,raid,effectuer,raid,effectuer 
Oper1,raid,mener,raid,mener 
Func2,raid,vise,raid,vise 
Oper1,raid,lancer,raid,lancer 
Func0,raid,se produit,raid,se produit
Magn,raide,comme la justice,raide,comme la justice
Magn,raide,comme un pieu,raide,comme un pieu
Magn,raide,comme un manche de pioche,raide,comme un manche de pioche
Magn,raide,comme un manche (à balai),raide,comme un manche (à balai)
Oper1,raison,avoir,raison,avoir 
AntiMagn,raison,futile,raison,futile
Magn,raison,capitale,raison,capitale
Magn,raison,essentielle,raison,essentielle
Oper1,raison,donner,raison,donner 
Magn,raison,solide,raison,solide
Magn,raison,forte,raison,forte
Magn,raison,profonde,raison,profonde
Ver,raison,valable,raison,valable
AntiMagn,raison,tenue,raison,tenue
Oper1,raisonnement,mener,raisonnement,mener 
AntiVer,raisonner,comme une pantoufle,raisonner,comme une pantoufle
AntiVer,raisonner,comme un panier percé,raisonner,comme un panier percé
Real2,raisons,se rendre,raisons,se rendre 
Oper1,rancœur,nourrir,rancœur,nourrir 
Magn,rancœur,vive,rancœur,vive
Oper1,rancune,garder,rancune,garder 
Magn,rancune,forte,rancune,forte
Oper1,randonnée,faire,randonnée,faire 
Magn,rang,haut,rang,haut
Magn,rapide,comme l'éclair,rapide,comme l'éclair
Magn,rapide,comme une flèche,rapide,comme une flèche
AntiMagn,rappeler,vaguement,rappeler,vaguement
CausOper1,rapport,mettre,rapport,mettre 
Oper1,rapport,faire,rapport,faire 
Magn,rapport,étroit,rapport,étroit
CausFunc0,rapport,établir,rapport,établir 
CausFunc0,rapport,établir,rapport,établir 
AntiMagn,rapport,flou,rapport,flou
Caus1Func0,rapport,rédiger,rapport,rédiger 
Oper1,rapports,entretenir,rapports,entretenir 
Oper1,rapports,avoir,rapports,avoir 
Magn,rasé,de près,rasé,de près
Magn,raser,_de près_,raser,_de près_
Oper1,raté,connaître,raté,connaître 
Oper1,rature,faire,rature,faire 
Oper1,ravages,faire,ravages,faire 
CausFunc1,rayonnement,donner,rayonnement,donner 
CausFunc0,réaction,susciter,réaction,susciter 
Magn,réaction,vive,réaction,vive
Oper1,réaction,avoir,réaction,avoir 
Magn,réaction,forte,réaction,forte
CausFunc0,réaction,provoquer,réaction,provoquer 
IncepFunc0,rébellion,éclater,rébellion,éclater
LiquFunc0,rébellion,mater,rébellion,mater 
AntiReal2,récepteur,replacer,récepteur,replacer 
Oper1,réception,organiser,réception,organiser 
Magn,recevoir,—à bras ouverts—,recevoir,—à bras ouverts—
Oper1,recherche,être,recherche,être 
Oper1,recherche,effectuer,recherche,effectuer 
Magn,recherche,minutieuse,recherche,minutieuse
Caus1Oper1,recherche,se mettre,recherche,se mettre 
Magn,recherche,intensive,recherche,intensive
Oper2,"recherche
",faire l’objet,"recherche
",faire l’objet 
Oper1,"recherche
",faire,"recherche
",faire 
Oper1,"recherche
",mener,"recherche
",mener 
Magn,rechercher,désespérément,rechercher,désespérément
Oper1,récit,faire,récit,faire 
Magn,réclamer,à cor et à cri,réclamer,à cor et à cri
Magn,réclamer,vivement,réclamer,vivement
Oper1,récolte,faire,récolte,faire 
Magn,récolte,abondante,récolte,abondante
AntiMagn,récolte,maigre,récolte,maigre
Oper1,récolte,faire,récolte,faire 
Real3,recommandation,exécuter,recommandation,exécuter 
Real3,recommandation,suivre,recommandation,suivre 
Oper1,recommandation,faire,recommandation,faire 
Oper1,recommandation,avancer,recommandation,avancer 
Magn,recommander,chaleureusement,recommander,chaleureusement
Magn,recommander,vivement,recommander,vivement
Magn,recommander,fortement,recommander,fortement
Magn,recommander,chaudement,recommander,chaudement
Func2,reconnaissance,est acquise,reconnaissance,est acquise 
Oper1,reconnaissance,accorder,reconnaissance,accorder 
Pred,reconnaissant,_savoir gré_,reconnaissant,_savoir gré_
Magn,reconnaissant,éternellement,reconnaissant,éternellement
Magn,reconnaissant,profondement,reconnaissant,profondement
LiquFunc0,record,battre,record,battre 
Oper1,record,detenir,record,detenir 
Oper1,record,tenir,record,tenir 
Caus1Func0,record,établir,record,établir 
Magn,recourir,largement,recourir,largement
Oper1,recours,avoir,recours,avoir 
Oper1,rectificatif,apporter,rectificatif,apporter 
Oper1,recul,être,recul,être 
Oper1,recul,accuser,recul,accuser 
Magn,redevable,grandement,redevable,grandement
Func2,redevances,être dues,redevances,être dues 
Magn,"redondance
",haute,"redondance
",haute
Magn,réduction,drastique,réduction,drastique
Oper1,réduction,opérer,réduction,opérer 
Oper1,référence,faire,référence,faire 
Oper1,référendum,tenir,référendum,tenir 
Magn,réfléchir,profondément,réfléchir,profondément
Magn,réfléchir,intensément,réfléchir,intensément
Magn,refléter,fidèlement,refléter,fidèlement
Magn,réforme,profonde,réforme,profonde
Magn,réforme,vaste,réforme,vaste
Oper1,refuge,trouver,refuge,trouver 
Oper1,refus,opposer,refus,opposer 
Magn,refus,catégorique,refus,catégorique
Magn,refuser,catégoriquement,refuser,catégoriquement
Magn,refuser,net,refuser,net
Magn,refuser,énergiquement,refuser,énergiquement
Magn,refuser,carré,refuser,carré
Oper1,regard,fixer,regard,fixer 
Labor12,regard,embrasser,regard,embrasser 
AntiMagn,regard,vague,regard,vague
IncepOper1,regard,poser,regard,poser 
Magn,regard,d’aigle,regard,d’aigle
Labor12,regard,envelopper,regard,envelopper 
Magn,regard,appuyé,regard,appuyé
Labor12,regard,suivre,regard,suivre 
IncepOper1,regard,porter,regard,porter 
Magn,regard,perçant,regard,perçant
Magn,regard,scrutateur,regard,scrutateur
Oper1,regard,couler,regard,couler 
Magn,regarder,fixer,regarder,fixer
Magn,regarder,scruter,regarder,scruter
Magn,regarder,fixement,regarder,fixement
Magn,regarder,dévisager,regarder,dévisager
AntiMagn,regarder,_du coin de l’œil_,regarder,_du coin de l’œil_
Magn,regarder,droit dans les yeux,regarder,droit dans les yeux
Magn,regarder,intensément,regarder,intensément
Real1,régime,faire,régime,faire 
Real1,régime,suivre,régime,suivre 
Magn,régime,sévère,régime,sévère
Real3,règle,respecter,règle,respecter 
Func2,règle,consiste,règle,consiste 
Real3,règle,observer,règle,observer 
Magn,règle,stricte,règle,stricte
Real3,règlement,se conformer,règlement,se conformer 
Real3,règlement,obéir,règlement,obéir 
Real3,règlement,respecter,règlement,respecter 
Func2,règlement,stipule,règlement,stipule 
Real3,règlement,se soumettre,règlement,se soumettre 
Magn,regret,profond,regret,profond
Real1,regret,dire,regret,dire 
Real1,regret,exprimer,regret,exprimer 
Oper1,regret,avoir,regret,avoir 
Magn,regret,vif,regret,vif
Magn,regretter,amèrement,regretter,amèrement
Magn,regretter,profondement,regretter,profondement
Magn,regretter,sincèrement,regretter,sincèrement
Magn,rejeter,jeter aux orties,rejeter,jeter aux orties
Magn,rejeter,carrément,rejeter,carrément
Magn,rejeter,complètement,rejeter,complètement
Magn,rejeter,d’emblée,rejeter,d’emblée
Magn,réjouir,vivement,réjouir,vivement
CausOper1,relation,mettre,relation,mettre 
Caus1Func0,relation,nouer,relation,nouer 
Oper1,relation,se trouver [...] avec [...],relation,se trouver [...] avec [...]
Magn,relations,étroites,relations,étroites
Magn,relations,suivies,relations,suivies
Caus1Func0,relations,établir,relations,établir 
ContOper1,relations,entretenir,relations,entretenir 
ContOper1,relations,maintenir,relations,maintenir 
ContOper1,relations,rester,relations,rester 
Magn,relent,lourd,relent,lourd
Oper1,relève,prendre,relève,prendre 
Oper1,relève,assurer,relève,assurer 
Caus1Oper1,religion,embrasser,religion,embrasser 
AntiMagn,remarque,sommaire,remarque,sommaire
Oper1,remarque,faire,remarque,faire 
Magn,remarque,pertinente,remarque,pertinente
Magn,remarque,pénétrante,remarque,pénétrante
AntiMagn,remarque,superficielle,remarque,superficielle
Magn,remarque,judicieuse,remarque,judicieuse
Oper1,remarque,passer,remarque,passer 
Magn,remède,actif,remède,actif
Real1,remède,administrer,remède,administrer 
Magn,remède,irrésistible,remède,irrésistible
Magn,remède,de cheval,remède,de cheval
Ver,remède,effectif,remède,effectif
Ver,remède,efficace,remède,efficace
Magn,remède,souverain,remède,souverain
Ver,remède,infaillible,remède,infaillible
Magn,remède,énergique,remède,énergique
Magn,remède,important,remède,important
Oper1,remède,porter,remède,porter 
Magn,remerciements,vifs,remerciements,vifs
Oper1,remerciements,faire,remerciements,faire 
Oper1,remerciements,faire,remerciements,faire 
Oper1,remerciements,adresser,remerciements,adresser 
Func2,remerciements,vont,remerciements,vont 
Magn,remerciements,cordiaux,remerciements,cordiaux
Oper2,remerciements,recévoir,remerciements,recévoir 
Oper1,remerciements,présenter,remerciements,présenter 
Magn,remerciements,chaleureux,remerciements,chaleureux
AntiMagn,remercier,froidement,remercier,froidement
Magn,remercier,profondément,remercier,profondément
Magn,remercier,énormément,remercier,énormément
Magn,remercier,infiniment,remercier,infiniment
Magn,remercier,du fond du cœur,remercier,du fond du cœur
Magn,remercier,cordialement,remercier,cordialement
Magn,remercier,beaucoup,remercier,beaucoup
Magn,remercier,vivement,remercier,vivement
Magn,remercier,sincèrement,remercier,sincèrement
Magn,remercier,chaleureusement,remercier,chaleureusement
Magn,remercier,de tout [...] cœur,remercier,de tout [...] cœur
Oper1,remontrance,faire,remontrance,faire 
Magn,remords,horribles,remords,horribles
Magn,remords,cuisants,remords,cuisants
Oper1,remords,se donner,remords,se donner 
CausFunc0,remous,causer,remous,causer 
CausFunc0,remous,faire,remous,faire 
Func0,remous,agiter,remous,agiter 
Oper1,remplacement,venir,remplacement,venir 
Magn,remplir,à ras bord,remplir,à ras bord
Magn,remporter,la main haute,remporter,la main haute
AntiBon,remuer,trifouiller,remuer,trifouiller
Oper1,rencontre,faire,rencontre,faire 
Oper1,rencontre,tenir,rencontre,tenir 
Real1,rendez-vous,aller,rendez-vous,aller 
Oper1,rendez-vous,avoir,rendez-vous,avoir 
Real1,rendez-vous,respecter,rendez-vous,respecter 
AntiReal1,rendez-vous,manquer,rendez-vous,manquer 
AntiReal1,rendez-vous,poser un lapin,rendez-vous,poser un lapin
Oper2,renseignements,obtenir,renseignements,obtenir 
Oper1,renseignements,fournir,renseignements,fournir 
Magn,"répandre, se",comme une traînée de poudre,"répandre, se",comme une traînée de poudre
Magn,répandu,largement,répandu,largement
Oper1,repas,faire,repas,faire 
AntiMagn,repas,maigre,repas,maigre
Magn,repas,gargantuesque,repas,gargantuesque
Magn,repas,copieux,repas,copieux
CausFunc1,repas,servir,repas,servir 
Oper1,répercussion,avoir,répercussion,avoir 
CausFunc0,répertoire,dresser,répertoire,dresser 
Magn,répéter,100 fois,répéter,100 fois
Oper1,répit,ofrir,répit,ofrir 
IncepOper1,repli,entamer,repli,entamer 
Magn,répliquer,fermement,répliquer,fermement
Magn,répliquer,vivement,répliquer,vivement
Oper1,réponse,apporter,réponse,apporter 
Oper1,réponse,donner,réponse,donner 
Oper2,réponse,avoir,réponse,avoir 
Oper2,réponse,recevoir,réponse,recevoir 
Bon,réponse,bien tapée,réponse,bien tapée
Magn,reporter,aux calendes grecques,reporter,aux calendes grecques
Oper1,repos,prendre,repos,prendre 
Magn,reprendre,de plus belle,reprendre,de plus belle
Func2,représailles,frappent,représailles,frappent 
Oper1,représailles,user,représailles,user 
Oper1,représentation,avoir,représentation,avoir 
AntiMagn,représentation,faible,représentation,faible
Magn,représentation,forte,représentation,forte
Magn,répression,sanglante,répression,sanglante
Magn,répression,féroce,répression,féroce
IncepOper1,répression,lancer,répression,lancer 
Oper1,répression,mener,répression,mener 
Magn,répression,sans pitié,répression,sans pitié
LiquFunc0,répression,arrêter,répression,arrêter 
Magn,réprimander,sévèrement,réprimander,sévèrement
Magn,réprimander,vertement,réprimander,vertement
Magn,reprimer,dans le sang,reprimer,dans le sang
Magn,reprimer,brutalement,reprimer,brutalement
Magn,reprimer,durement,reprimer,durement
Magn,reprimer,sévèrement,reprimer,sévèrement
Oper1,reproche,faire,reproche,faire 
Oper1,reproche,adresser,reproche,adresser 
Ver,reproche,fondé,reproche,fondé
Magn,reproche,grand,reproche,grand
Magn,reproche,gros,reproche,gros
Magn,reproche,important,reproche,important
AntiVer,reproche,injuste,reproche,injuste
AntiVer,reproche,injustifié,reproche,injustifié
Magn,reprocher,amèrement,reprocher,amèrement
Magn,reprocher,gravement,reprocher,gravement
Oper2,reproches,essuyer,reproches,essuyer 
Magn,reproches,véhéments,reproches,véhéments
Caus1Oper1,réputation,s’attirer,réputation,s’attirer 
Oper1,réputation,jouir,réputation,jouir 
Bon,réputation,enviable,réputation,enviable
Bon,réputation,bonne,réputation,bonne
Real1,réputation,défendre,réputation,défendre 
Bon,réputation,solide,réputation,solide
Oper2,requête,être saisi,requête,être saisi 
Oper1,requête,présenter,requête,présenter 
Oper1,requête,adresser,requête,adresser 
Oper1,réquisitoire,dresser,réquisitoire,dresser 
Magn,réquisitoire,foudroyant,réquisitoire,foudroyant
Magn,réquisitoire,sévère,réquisitoire,sévère
LiquFunc0,réseau,demanteler,réseau,demanteler 
Caus1Oper1,réserve,sortir,réserve,sortir 
Oper1,réserve,émettre,réserve,émettre 
Labor12,réserve,avoir,réserve,avoir 
Magn,réservoir,vaste,réservoir,vaste
IncepOper1,résidence,prendre,résidence,prendre 
Magn,résistance,opiniâtre,résistance,opiniâtre
Magn,résistance,acharnée,résistance,acharnée
Magn,résistance,extrême,résistance,extrême
Oper2,résistance,rencontrer,résistance,rencontrer 
Oper2,résistance,se heurter,résistance,se heurter 
Oper1,résistance,opposer,résistance,opposer 
Magn,résistance,farouche,résistance,farouche
Magn,résistance,forte,résistance,forte
Magn,résistance,persistante,résistance,persistante
Magn,résolu,fermement,résolu,fermement
Magn,résolu,fortement,résolu,fortement
Oper1,résolution,prendre,résolution,prendre 
Real1,résolution,adopter,résolution,adopter 
Magn,résolution,"ferme
",résolution,"ferme
"
Magn,résolution,énergique,résolution,énergique
Magn,résolution,"impassible
",résolution,"impassible
"
Magn,résolution,"imperturbable
",résolution,"imperturbable
"
Real1,résolution,passer,résolution,passer 
Magn,résolution,"inflexible
",résolution,"inflexible
"
Magn,résolution,"inébranlable
",résolution,"inébranlable
"
Magn,respect,profond,respect,profond
Oper1,respect,éprouver,respect,éprouver 
Magn,respect,grand,respect,grand
Oper1,respect,cultiver,respect,cultiver 
Oper1,respect,avoir,respect,avoir 
FinOper1,respect,perdre,respect,perdre 
Oper1,respect,porter,respect,porter 
Oper1,respect,vouer,respect,vouer 
Magn,respecter,révérer,respecter,révérer
Magn,respecter,fidèlement,respecter,fidèlement
Magn,respiration,grande,respiration,grande
Magn,respiration,profonde,respiration,profonde
Oper1,respiration,prendre,respiration,prendre 
Magn,respirer,à pleins poumons,respirer,à pleins poumons
Magn,respirer,profondément,respirer,profondément
AntiBon,respirer,difficilement,respirer,difficilement
Real1,responsabilité,endosser,responsabilité,endosser 
Real1,responsabilité,exercer,responsabilité,exercer 
Func1,responsabilité,incombe,responsabilité,incombe 
Oper1,responsabilité,porter,responsabilité,porter 
AntiReal1,responsabilité,nier,responsabilité,nier 
AntiReal1,responsabilité,décliner,responsabilité,décliner 
CausOper1,responsabilité,_mettre en face_,responsabilité,_mettre en face_ 
Real1,responsabilité,prendre,responsabilité,prendre 
Magn,responsabilité,pleine,responsabilité,pleine
Oper1,responsabilité,avoir,responsabilité,avoir 
Magn,responsabilité,lourde,responsabilité,lourde
CausFunc1,responsabilité,placer,responsabilité,placer 
AntiReal1,responsabilité,abdiquer,responsabilité,abdiquer 
AntiReal1,responsabilité,esquiver,responsabilité,esquiver 
Real1,responsabilité,assumer,responsabilité,assumer 
Func1,responsabilité,incombe,responsabilité,incombe 
Magn,responsabilité,lourde,responsabilité,lourde
Magn,responsabilité,lourde,responsabilité,lourde
Magn,responsable,haut,responsable,haut
Magn,ressemblance,fidèle,ressemblance,fidèle
Magn,ressemblance,exacte,ressemblance,exacte
Magn,ressemblance,énorme,ressemblance,énorme
Magn,ressemblance,marquée,ressemblance,marquée 
Magn,ressemblance,absolue,ressemblance,absolue
Oper1,ressemblance,montrer,ressemblance,montrer 
Magn,ressemblance,frappante,ressemblance,frappante
Magn,ressemblance,indéniable,ressemblance,indéniable
Magn,ressembler,_comme deux gouttes d’eau_,ressembler,_comme deux gouttes d’eau_
Magn,ressembler,"furieusement
",ressembler,"furieusement
"
Magn,ressembler,_à s’en méprendre_,ressembler,_à s’en méprendre_
Oper2,ressources,tirer,ressources,tirer 
Oper1,reste,être,reste,être 
Oper1,restriction,imposer,restriction,imposer 
Magn,restriction,sévère,restriction,sévère
IncepOper1,résultat,atteindre,résultat,atteindre 
IncepOper1,résultat,aboutir,résultat,aboutir 
Bon,résultat,probant,résultat,probant
AntiBon,résultat,piteux,résultat,piteux
Bon,résultat,encourageant,résultat,encourageant
Ver,résultat,escompté,résultat,escompté
Oper2,résultat,obtenir,résultat,obtenir 
Bon,résultat,heureux,résultat,heureux
Caus1Func0,résumé,faire,résumé,faire 
Magn,rétablissement,complet,rétablissement,complet
Magn,rétablissement,prompt,rétablissement,prompt
Magn,rétamé,jusqu'aux os,rétamé,jusqu'aux os
Oper1,retape,faire,retape,faire 
CausOper1,retard,mettre,retard,mettre 
IncepOper1,retard,prendre,retard,prendre 
Real1,retard,ratrapper,retard,ratrapper 
Magn,retard,gros,retard,gros
Magn,retard,grand,retard,grand
AntiMagn,retard,petit,retard,petit
Magn,retentissement,énorme,retentissement,énorme
Oper1,retentissement,avoir,retentissement,avoir 
Magn,retors,comme pas deux,retors,comme pas deux
Oper1,retour,opérer,retour,opérer 
Bon,retour,bon,retour,bon
Oper1,retour,faire,retour,faire 
IncepOper1,retraite,prendre,retraite,prendre 
Oper1,retraite,battre,retraite,battre 
Bon,retraite,dorée,retraite,dorée
IncepOper1,retraite,partir,retraite,partir 
Magn,retrécir,comme peau de chagrin,retrécir,comme peau de chagrin
Func0,réunion,se tient,réunion,se tient
Magn,réussir,_faire des étincelles_,réussir,_faire des étincelles_
Magn,réussir,_faire florès_,réussir,_faire florès_
Magn,réussir,_les mains dans les poches_,réussir,_les mains dans les poches_ 
Magn,réussir,_haut la main_,réussir,_haut la main_ 
Magn,réussir,_les doigts dans le nez_,réussir,_les doigts dans le nez_ 
Magn,réussir,brillament,réussir,brillament
Magn,réussite,grande,réussite,grande
Magn,réussite,formidable,réussite,formidable
Magn,révanche,éclatante,révanche,éclatante
Oper1,révanche,prendre,révanche,prendre 
Real1,rêve,réaliser,rêve,réaliser 
AntiBon,rêve,pénible,rêve,pénible
Fact0,rêve,devient réalité,rêve,devient réalité
Real1,rêve,exaucer,rêve,exaucer 
Oper1,rêve,avoir,rêve,avoir 
Oper1,rêve,faire,rêve,faire 
Oper1,rêve,faire,rêve,faire 
AntiVer,rêve,chimérique,rêve,chimérique
Oper1,révélation,faire,révélation,faire 
Real2,revendication,satisfaire,revendication,satisfaire 
AntiBon,revenir,_comme une mauvaise grippe_,revenir,_comme une mauvaise grippe_
Oper1,revenu,tirer,revenu,tirer 
AntiMagn,revenu,faible,revenu,faible
AntiMagn,revenu,maigre,revenu,maigre
Magn,révérence,profonde,révérence,profonde
Oper1,révérence,faire,révérence,faire 
Oper1,revers,infliger,revers,infliger 
Oper2,revers,encaisser,revers,encaisser 
Oper2,revers,subir,revers,subir 
Func0,revirement,s’effectue,revirement,s’effectue
Func0,revirement,se produit,revirement,se produit
Magn,révolte,grande,révolte,grande
Real1,revolver,tirer,revolver,tirer 
Labreal12,revolver,révolvériser,revolver,révolvériser 
Labor12,revue,passer,revue,passer 
IncepOper1,rhume,s'enrhumer,rhume,s'enrhumer
IncepOper1,rhume,attraper,rhume,attraper 
IncepOper1,rhume,choper,rhume,choper 
IncepOper1,rhume,ramasser,rhume,ramasser 
Oper1,rhume,avoir,rhume,avoir 
ContOper1,rhume,traîner,rhume,traîner 
Magn,riche,_comme Crésus_,riche,_comme Crésus_
Magn,riche,_à crever_,riche,_à crever_
Magn,riche,immensément,riche,immensément
Real1,rideau,baisser,rideau,baisser 
AntiReal1,rideau,lever,rideau,lever 
Real1,rideaux,fermer,rideaux,fermer 
Real1,rideaux,tirer,rideaux,tirer 
